Sample_ID	Original.SampleID	Study	Host.Species	Host.Genotype	Compartment	Soil	Soil.Batch	Run	Conditions	Date
bourceret_2019_00500	473H_RH	Reconstruct_RP2019	zea_mays_l	4_F2	rhizosphere	DOK	BIODYN	bourceret_2019_006	NS	07_2017
bourceret_2019_00488	473H_RT	Reconstruct_RP2019	zea_mays_l	4_F2	root	DOK	BIODYN	bourceret_2019_006	NS	07_2017
bourceret_2019_00501	474H_RH	Reconstruct_RP2019	zea_mays_l	4_F2	rhizosphere	DOK	BIODYN	bourceret_2019_006	NS	07_2017
bourceret_2019_00489	474H_RT	Reconstruct_RP2019	zea_mays_l	4_F2	root	DOK	BIODYN	bourceret_2019_006	NS	07_2017
bourceret_2019_00502	478H_RH	Reconstruct_RP2019	zea_mays_l	5_pht1;6	rhizosphere	DOK	BIODYN	bourceret_2019_006	NS	07_2017
bourceret_2019_00490	478H_RT	Reconstruct_RP2019	zea_mays_l	5_pht1;6	root	DOK	BIODYN	bourceret_2019_006	NS	07_2017
bourceret_2019_00503	479H_RH	Reconstruct_RP2019	zea_mays_l	5_pht1;6	rhizosphere	DOK	BIODYN	bourceret_2019_006	NS	07_2017
bourceret_2019_00491	479H_RT	Reconstruct_RP2019	zea_mays_l	5_pht1;6	root	DOK	BIODYN	bourceret_2019_006	NS	07_2017
bourceret_2019_00504	480H_RH	Reconstruct_RP2019	zea_mays_l	5_pht1;6	rhizosphere	DOK	BIODYN	bourceret_2019_006	NS	07_2017
bourceret_2019_00492	480H_RT	Reconstruct_RP2019	zea_mays_l	5_pht1;6	root	DOK	BIODYN	bourceret_2019_006	NS	07_2017
bourceret_2019_00505	505H_BKr2	Reconstruct_RP2019	zea_mays_l	host_soil	soil	DOK	CONMIN	bourceret_2019_006	NS	07_2017
bourceret_2019_00506	506H_BKr2	Reconstruct_RP2019	zea_mays_l	host_soil	soil	DOK	CONMIN	bourceret_2019_006	NS	07_2017
bourceret_2019_00507	507H_BKr2	Reconstruct_RP2019	zea_mays_l	host_soil	soil	DOK	CONMIN	bourceret_2019_006	NS	07_2017
bourceret_2019_00508	508H_BKr2	Reconstruct_RP2019	zea_mays_l	host_soil	soil	DOK	CONMIN	bourceret_2019_006	NS	07_2017
bourceret_2019_00509	509H_BKr2	Reconstruct_RP2019	zea_mays_l	host_soil	soil	DOK	CONMIN	bourceret_2019_006	NS	07_2017
bourceret_2019_00510	510H_BKr2	Reconstruct_RP2019	zea_mays_l	host_soil	soil	DOK	CONMIN	bourceret_2019_006	NS	07_2017
bourceret_2019_00511	511H_BKr2	Reconstruct_RP2019	zea_mays_l	host_soil	soil	DOK	CONMIN	bourceret_2019_006	NS	07_2017
bourceret_2019_00512	512H_BKr2	Reconstruct_RP2019	zea_mays_l	host_soil	soil	DOK	CONMIN	bourceret_2019_006	NS	07_2017
bourceret_2019_00513	513H_BKr2	Reconstruct_RP2019	zea_mays_l	host_soil	soil	DOK	CONMIN	bourceret_2019_006	NS	07_2017
bourceret_2019_00514	514H_BKr2	Reconstruct_RP2019	zea_mays_l	host_soil	soil	DOK	BIODYN	bourceret_2019_006	NS	07_2017
bourceret_2019_00515	515H_BKr2	Reconstruct_RP2019	zea_mays_l	host_soil	soil	DOK	BIODYN	bourceret_2019_006	NS	07_2017
bourceret_2019_00516	516H_BKr2	Reconstruct_RP2019	zea_mays_l	host_soil	soil	DOK	BIODYN	bourceret_2019_006	NS	07_2017
bourceret_2019_00517	517H_BKr2	Reconstruct_RP2019	zea_mays_l	host_soil	soil	DOK	BIODYN	bourceret_2019_006	NS	07_2017
bourceret_2019_00518	518H_BKr2	Reconstruct_RP2019	zea_mays_l	host_soil	soil	DOK	BIODYN	bourceret_2019_006	NS	07_2017
bourceret_2019_00519	519H_BKr2	Reconstruct_RP2019	zea_mays_l	host_soil	soil	DOK	BIODYN	bourceret_2019_006	NS	07_2017
bourceret_2019_00520	520H_BKr2	Reconstruct_RP2019	zea_mays_l	host_soil	soil	DOK	BIODYN	bourceret_2019_006	NS	07_2017
bourceret_2019_00521	521H_BKr2	Reconstruct_RP2019	zea_mays_l	host_soil	soil	DOK	BIODYN	bourceret_2019_006	NS	07_2017
bourceret_2019_00522	522H_BKr2	Reconstruct_RP2019	zea_mays_l	host_soil	soil	DOK	BIODYN	bourceret_2019_006	NS	07_2017
bourceret_2019_00523	523H_BKr2	Reconstruct_RP2019	zea_mays_l	host_soil	soil	DEMO	NK	bourceret_2019_006	NS	07_2017
bourceret_2019_00524	524H_BKr2	Reconstruct_RP2019	zea_mays_l	host_soil	soil	DEMO	NK	bourceret_2019_006	NS	07_2017
bourceret_2019_00525	525H_BKr2	Reconstruct_RP2019	zea_mays_l	host_soil	soil	DEMO	NK	bourceret_2019_006	NS	07_2017
bourceret_2019_00526	526H_BKr2	Reconstruct_RP2019	zea_mays_l	host_soil	soil	DEMO	NPK	bourceret_2019_006	NS	07_2017
bourceret_2019_00527	527H_BKr2	Reconstruct_RP2019	zea_mays_l	host_soil	soil	DEMO	NPK	bourceret_2019_006	NS	07_2017
bourceret_2019_00528	528H_BKr2	Reconstruct_RP2019	zea_mays_l	host_soil	soil	DEMO	NPK	bourceret_2019_006	NS	07_2017
duran_2015_001_00031	L0006.SH.CAS9.Soil.ITS2.1	duran_2015	arabidopsis_thaliana	col_0	soil	CAS	CAS9	duran_2015_001	GH	2015
duran_2015_001_00002	L0006.SH.GE.Endo.ITS2.1	duran_2015	arabidopsis_thaliana	Geyen	root	Germany	Geyen	duran_2015_001	NS	2015
duran_2015_001_00004	L0006.SH.GE.Endo.ITS2.2	duran_2015	arabidopsis_thaliana	Geyen	root	Germany	Geyen	duran_2015_001	NS	2015
duran_2015_001_00006	L0006.SH.GE.Endo.ITS2.3	duran_2015	arabidopsis_thaliana	Geyen	root	Germany	Geyen	duran_2015_001	NS	2015
duran_2015_001_00008	L0006.SH.GE.Endo.ITS2.4	duran_2015	arabidopsis_thaliana	Geyen	root	Germany	Geyen	duran_2015_001	NS	2015
duran_2015_001_00018	L0006.SH.GE.Epi.ITS2.1	duran_2015	arabidopsis_thaliana	Geyen	rhizoplane	Germany	Geyen	duran_2015_001	NS	2015
duran_2015_001_00019	L0006.SH.GE.Epi.ITS2.2	duran_2015	arabidopsis_thaliana	Geyen	rhizoplane	Germany	Geyen	duran_2015_001	NS	2015
duran_2015_001_00020	L0006.SH.GE.Epi.ITS2.3	duran_2015	arabidopsis_thaliana	Geyen	rhizoplane	Germany	Geyen	duran_2015_001	NS	2015
duran_2015_001_00021	L0006.SH.GE.Epi.ITS2.4	duran_2015	arabidopsis_thaliana	Geyen	rhizoplane	Germany	Geyen	duran_2015_001	NS	2015
duran_2015_001_00048	L0006.SH.GE.Soil.ITS2.1	duran_2015	arabidopsis_thaliana	Geyen	soil	Germany	Geyen	duran_2015_001	NS	2015
duran_2015_001_00003	L0006.SH.GE.Soil.ITS2.2	duran_2015	arabidopsis_thaliana	Geyen	soil	Germany	Geyen	duran_2015_001	NS	2015
duran_2015_001_00005	L0006.SH.GE.Soil.ITS2.3	duran_2015	arabidopsis_thaliana	Geyen	soil	Germany	Geyen	duran_2015_001	NS	2015
duran_2015_001_00007	L0006.SH.GE.Soil.ITS2.4	duran_2015	arabidopsis_thaliana	Geyen	soil	Germany	Geyen	duran_2015_001	NS	2015
duran_2015_001_00010	L0006.SH.PU.Endo.ITS2.1	duran_2015	arabidopsis_thaliana	Pulh	root	Germany	Pulheim	duran_2015_001	NS	2015
duran_2015_001_00013	L0006.SH.PU.Endo.ITS2.2	duran_2015	arabidopsis_thaliana	Pulh	root	Germany	Pulheim	duran_2015_001	NS	2015
duran_2015_001_00015	L0006.SH.PU.Endo.ITS2.3	duran_2015	arabidopsis_thaliana	Pulh	root	Germany	Pulheim	duran_2015_001	NS	2015
duran_2015_001_00017	L0006.SH.PU.Endo.ITS2.4	duran_2015	arabidopsis_thaliana	Pulh	root	Germany	Pulheim	duran_2015_001	NS	2015
duran_2015_001_00022	L0006.SH.PU.Epi.ITS2.1	duran_2015	arabidopsis_thaliana	Pulh	rhizoplane	Germany	Pulheim	duran_2015_001	NS	2015
duran_2015_001_00024	L0006.SH.PU.Epi.ITS2.2	duran_2015	arabidopsis_thaliana	Pulh	rhizoplane	Germany	Pulheim	duran_2015_001	NS	2015
duran_2015_001_00025	L0006.SH.PU.Epi.ITS2.3	duran_2015	arabidopsis_thaliana	Pulh	rhizoplane	Germany	Pulheim	duran_2015_001	NS	2015
duran_2015_001_00026	L0006.SH.PU.Epi.ITS2.4	duran_2015	arabidopsis_thaliana	Pulh	rhizoplane	Germany	Pulheim	duran_2015_001	NS	2015
duran_2015_001_00009	L0006.SH.PU.Soil.ITS2.1	duran_2015	arabidopsis_thaliana	Pulh	soil	Germany	Pulheim	duran_2015_001	NS	2015
duran_2015_001_00011	L0006.SH.PU.Soil.ITS2.2	duran_2015	arabidopsis_thaliana	Pulh	soil	Germany	Pulheim	duran_2015_001	NS	2015
duran_2015_001_00014	L0006.SH.PU.Soil.ITS2.3	duran_2015	arabidopsis_thaliana	Pulh	soil	Germany	Pulheim	duran_2015_001	NS	2015
duran_2015_001_00016	L0006.SH.PU.Soil.ITS2.4	duran_2015	arabidopsis_thaliana	Pulh	soil	Germany	Pulheim	duran_2015_001	NS	2015
duran_2015_001_00012	L0006.SH.SD.Endo.ITS2.1	duran_2015	arabidopsis_thaliana	Saint-Die	root	France	Saint-Die	duran_2015_001	NS	2015
duran_2015_001_00034	L0006.SH.SD.Endo.ITS2.2	duran_2015	arabidopsis_thaliana	Saint-Die	root	France	Saint-Die	duran_2015_001	NS	2015
duran_2015_001_00045	L0006.SH.SD.Endo.ITS2.3	duran_2015	arabidopsis_thaliana	Saint-Die	root	France	Saint-Die	duran_2015_001	NS	2015
duran_2015_001_00047	L0006.SH.SD.Endo.ITS2.4	duran_2015	arabidopsis_thaliana	Saint-Die	root	France	Saint-Die	duran_2015_001	NS	2015
duran_2015_001_00027	L0006.SH.SD.Epi.ITS2.1	duran_2015	arabidopsis_thaliana	Saint-Die	rhizoplane	France	Saint-Die	duran_2015_001	NS	2015
duran_2015_001_00028	L0006.SH.SD.Epi.ITS2.2	duran_2015	arabidopsis_thaliana	Saint-Die	rhizoplane	France	Saint-Die	duran_2015_001	NS	2015
duran_2015_001_00029	L0006.SH.SD.Epi.ITS2.3	duran_2015	arabidopsis_thaliana	Saint-Die	rhizoplane	France	Saint-Die	duran_2015_001	NS	2015
duran_2015_001_00030	L0006.SH.SD.Epi.ITS2.4	duran_2015	arabidopsis_thaliana	Saint-Die	rhizoplane	France	Saint-Die	duran_2015_001	NS	2015
duran_2015_001_00001	L0006.SH.SD.Soil.ITS2.1	duran_2015	arabidopsis_thaliana	Saint-Die	soil	France	Saint-Die	duran_2015_001	NS	2015
duran_2015_001_00023	L0006.SH.SD.Soil.ITS2.2	duran_2015	arabidopsis_thaliana	Saint-Die	soil	France	Saint-Die	duran_2015_001	NS	2015
duran_2015_001_00044	L0006.SH.SD.Soil.ITS2.3	duran_2015	arabidopsis_thaliana	Saint-Die	soil	France	Saint-Die	duran_2015_001	NS	2015
duran_2015_001_00046	L0006.SH.SD.Soil.ITS2.4	duran_2015	arabidopsis_thaliana	Saint-Die	soil	France	Saint-Die	duran_2015_001	NS	2015
duran_2017_00017	spa3.RP.2P.ITS2.Y1	duran_2017	arabidopsis_thaliana	spa3	rhizoplane	Spain	spa3	duran_2017_001	NS	08_2015
duran_2017_00018	spa3.RP.3P.ITS2.Y1	duran_2017	arabidopsis_thaliana	spa3	rhizoplane	Spain	spa3	duran_2017_001	NS	08_2015
duran_2017_00020	spa3.RP.N1.ITS2.Y1	duran_2017	neighbor	spa3	rhizoplane	Spain	spa3	duran_2017_001	NS	08_2015
duran_2017_00021	spa3.RP.N2.ITS2.Y1	duran_2017	neighbor	spa3	rhizoplane	Spain	spa3	duran_2017_001	NS	08_2015
duran_2017_00022	spa3.RP.N3.ITS2.Y1	duran_2017	neighbor	spa3	rhizoplane	Spain	spa3	duran_2017_001	NS	08_2015
duran_2017_00027	spa3.RS.1P.ITS2.Y1	duran_2017	arabidopsis_thaliana	spa3	rhizosphere	Spain	spa3	duran_2017_001	NS	08_2015
duran_2017_00023	spa3.RS.1S.ITS2.Y1	duran_2017	arabidopsis_thaliana	spa3	rhizosphere	Spain	spa3	duran_2017_001	NS	08_2015
duran_2017_00028	spa3.RS.2P.ITS2.Y1	duran_2017	arabidopsis_thaliana	spa3	rhizosphere	Spain	spa3	duran_2017_001	NS	08_2015
duran_2017_00024	spa3.RS.2S.ITS2.Y1	duran_2017	arabidopsis_thaliana	spa3	rhizosphere	Spain	spa3	duran_2017_001	NS	08_2015
duran_2017_00029	spa3.RS.3P.ITS2.Y1	duran_2017	arabidopsis_thaliana	spa3	rhizosphere	Spain	spa3	duran_2017_001	NS	08_2015
duran_2017_00025	spa3.RS.3S.ITS2.Y1	duran_2017	arabidopsis_thaliana	spa3	rhizosphere	Spain	spa3	duran_2017_001	NS	08_2015
duran_2017_00030	spa3.RS.4P.ITS2.Y1	duran_2017	arabidopsis_thaliana	spa3	rhizosphere	Spain	spa3	duran_2017_001	NS	08_2015
duran_2017_00026	spa3.RS.4S.ITS2.Y1	duran_2017	arabidopsis_thaliana	spa3	rhizosphere	Spain	spa3	duran_2017_001	NS	08_2015
duran_2017_00031	spa3.RS.N1.ITS2.Y1	duran_2017	neighbor	spa3	rhizosphere	Spain	spa3	duran_2017_001	NS	08_2015
duran_2017_00032	spa3.RS.N2.ITS2.Y1	duran_2017	neighbor	spa3	rhizosphere	Spain	spa3	duran_2017_001	NS	08_2015
duran_2017_00033	spa3.RS.N3.ITS2.Y1	duran_2017	neighbor	spa3	rhizosphere	Spain	spa3	duran_2017_001	NS	08_2015
duran_2017_00039	spa3.Root.2P.ITS2.Y1	duran_2017	arabidopsis_thaliana	spa3	root	Spain	spa3	duran_2017_001	NS	08_2015
duran_2017_00040	spa3.Root.3P.ITS2.Y1	duran_2017	arabidopsis_thaliana	spa3	root	Spain	spa3	duran_2017_001	NS	08_2015
duran_2017_00041	spa3.Root.4P.ITS2.Y1	duran_2017	arabidopsis_thaliana	spa3	root	Spain	spa3	duran_2017_001	NS	08_2015
duran_2017_00037	spa3.Root.4S.ITS2.Y1	duran_2017	arabidopsis_thaliana	spa3	root	Spain	spa3	duran_2017_001	NS	08_2015
duran_2017_00042	spa3.Root.N1.ITS2.Y1	duran_2017	neighbor	spa3	root	Spain	spa3	duran_2017_001	NS	08_2015
duran_2017_00043	spa3.Root.N2.ITS2.Y1	duran_2017	neighbor	spa3	root	Spain	spa3	duran_2017_001	NS	08_2015
duran_2017_00044	spa3.Root.N3.ITS2.Y1	duran_2017	neighbor	spa3	root	Spain	spa3	duran_2017_001	NS	08_2015
duran_2017_00005	spa3.Soil.1P.ITS2.Y1	duran_2017	arabidopsis_thaliana	host_soil	soil	Spain	spa3	duran_2017_001	NS	08_2015
duran_2017_00001	spa3.Soil.1S.ITS2.Y1	duran_2017	arabidopsis_thaliana	host_soil	soil	Spain	spa3	duran_2017_001	NS	08_2015
duran_2017_00006	spa3.Soil.2P.ITS2.Y1	duran_2017	arabidopsis_thaliana	host_soil	soil	Spain	spa3	duran_2017_001	NS	08_2015
duran_2017_00002	spa3.Soil.2S.ITS2.Y1	duran_2017	arabidopsis_thaliana	host_soil	soil	Spain	spa3	duran_2017_001	NS	08_2015
duran_2017_00007	spa3.Soil.3P.ITS2.Y1	duran_2017	arabidopsis_thaliana	host_soil	soil	Spain	spa3	duran_2017_001	NS	08_2015
duran_2017_00003	spa3.Soil.3S.ITS2.Y1	duran_2017	arabidopsis_thaliana	host_soil	soil	Spain	spa3	duran_2017_001	NS	08_2015
duran_2017_00008	spa3.Soil.4P.ITS2.Y1	duran_2017	arabidopsis_thaliana	host_soil	soil	Spain	spa3	duran_2017_001	NS	08_2015
duran_2017_00004	spa3.Soil.4S.ITS2.Y1	duran_2017	arabidopsis_thaliana	host_soil	soil	Spain	spa3	duran_2017_001	NS	08_2015
duran_2017_00009	spa3.Soil.N1.ITS2.Y1	duran_2017	neighbor	host_soil	soil	Spain	spa3	duran_2017_001	NS	08_2015
duran_2017_00010	spa3.Soil.N2.ITS2.Y1	duran_2017	neighbor	host_soil	soil	Spain	spa3	duran_2017_001	NS	08_2015
duran_2017_00011	spa3.Soil.N3.ITS2.Y1	duran_2017	neighbor	host_soil	soil	Spain	spa3	duran_2017_001	NS	08_2015
duran_2017_00060	tub4.RP.1P.ITS2.Y1	duran_2017	arabidopsis_thaliana	tub4	rhizoplane	Germany	tub4	duran_2017_001	NS	03_2015
duran_2017_00061	tub4.RP.2P.ITS2.Y1	duran_2017	arabidopsis_thaliana	tub4	rhizoplane	Germany	tub4	duran_2017_001	NS	03_2015
duran_2017_00062	tub4.RP.3P.ITS2.Y1	duran_2017	arabidopsis_thaliana	tub4	rhizoplane	Germany	tub4	duran_2017_001	NS	03_2015
duran_2017_00063	tub4.RP.4P.ITS2.Y1	duran_2017	arabidopsis_thaliana	tub4	rhizoplane	Germany	tub4	duran_2017_001	NS	03_2015
duran_2017_00059	tub4.RP.4S.ITS2.Y1	duran_2017	arabidopsis_thaliana	tub4	rhizoplane	Germany	tub4	duran_2017_001	NS	03_2015
duran_2017_00064	tub4.RP.N1.ITS2.Y1	duran_2017	neighbor	tub4	rhizoplane	Germany	tub4	duran_2017_001	NS	03_2015
duran_2017_00065	tub4.RP.N2.ITS2.Y1	duran_2017	neighbor	tub4	rhizoplane	Germany	tub4	duran_2017_001	NS	03_2015
duran_2017_00066	tub4.RP.N3.ITS2.Y1	duran_2017	neighbor	tub4	rhizoplane	Germany	tub4	duran_2017_001	NS	03_2015
duran_2017_00071	tub4.RS.1P.ITS2.Y1	duran_2017	arabidopsis_thaliana	tub4	rhizosphere	Germany	tub4	duran_2017_001	NS	03_2015
duran_2017_00067	tub4.RS.1S.ITS2.Y1	duran_2017	arabidopsis_thaliana	tub4	rhizosphere	Germany	tub4	duran_2017_001	NS	03_2015
duran_2017_00072	tub4.RS.2P.ITS2.Y1	duran_2017	arabidopsis_thaliana	tub4	rhizosphere	Germany	tub4	duran_2017_001	NS	03_2015
duran_2017_00068	tub4.RS.2S.ITS2.Y1	duran_2017	arabidopsis_thaliana	tub4	rhizosphere	Germany	tub4	duran_2017_001	NS	03_2015
duran_2017_00073	tub4.RS.3P.ITS2.Y1	duran_2017	arabidopsis_thaliana	tub4	rhizosphere	Germany	tub4	duran_2017_001	NS	03_2015
duran_2017_00069	tub4.RS.3S.ITS2.Y1	duran_2017	arabidopsis_thaliana	tub4	rhizosphere	Germany	tub4	duran_2017_001	NS	03_2015
duran_2017_00074	tub4.RS.4P.ITS2.Y1	duran_2017	arabidopsis_thaliana	tub4	rhizosphere	Germany	tub4	duran_2017_001	NS	03_2015
duran_2017_00070	tub4.RS.4S.ITS2.Y1	duran_2017	arabidopsis_thaliana	tub4	rhizosphere	Germany	tub4	duran_2017_001	NS	03_2015
duran_2017_00075	tub4.RS.N1.ITS2.Y1	duran_2017	neighbor	tub4	rhizosphere	Germany	tub4	duran_2017_001	NS	03_2015
duran_2017_00076	tub4.RS.N2.ITS2.Y1	duran_2017	neighbor	tub4	rhizosphere	Germany	tub4	duran_2017_001	NS	03_2015
duran_2017_00077	tub4.RS.N3.ITS2.Y1	duran_2017	neighbor	tub4	rhizosphere	Germany	tub4	duran_2017_001	NS	03_2015
duran_2017_00078	tub4.Root.1S.ITS2.Y1	duran_2017	arabidopsis_thaliana	tub4	root	Germany	tub4	duran_2017_001	NS	03_2015
duran_2017_00081	tub4.Root.4S.ITS2.Y1	duran_2017	arabidopsis_thaliana	tub4	root	Germany	tub4	duran_2017_001	NS	03_2015
duran_2017_00086	tub4.Root.N1.ITS2.Y1	duran_2017	neighbor	tub4	root	Germany	tub4	duran_2017_001	NS	03_2015
duran_2017_00087	tub4.Root.N2.ITS2.Y1	duran_2017	neighbor	tub4	root	Germany	tub4	duran_2017_001	NS	03_2015
duran_2017_00088	tub4.Root.N3.ITS2.Y1	duran_2017	neighbor	tub4	root	Germany	tub4	duran_2017_001	NS	03_2015
duran_2017_00049	tub4.Soil.1P.ITS2.Y1	duran_2017	arabidopsis_thaliana	host_soil	soil	Germany	tub4	duran_2017_001	NS	03_2015
duran_2017_00045	tub4.Soil.1S.ITS2.Y1	duran_2017	arabidopsis_thaliana	host_soil	soil	Germany	tub4	duran_2017_001	NS	03_2015
duran_2017_00050	tub4.Soil.2P.ITS2.Y1	duran_2017	arabidopsis_thaliana	host_soil	soil	Germany	tub4	duran_2017_001	NS	03_2015
duran_2017_00046	tub4.Soil.2S.ITS2.Y1	duran_2017	arabidopsis_thaliana	host_soil	soil	Germany	tub4	duran_2017_001	NS	03_2015
duran_2017_00051	tub4.Soil.3P.ITS2.Y1	duran_2017	arabidopsis_thaliana	host_soil	soil	Germany	tub4	duran_2017_001	NS	03_2015
duran_2017_00047	tub4.Soil.3S.ITS2.Y1	duran_2017	arabidopsis_thaliana	host_soil	soil	Germany	tub4	duran_2017_001	NS	03_2015
duran_2017_00052	tub4.Soil.4P.ITS2.Y1	duran_2017	arabidopsis_thaliana	host_soil	soil	Germany	tub4	duran_2017_001	NS	03_2015
duran_2017_00048	tub4.Soil.4S.ITS2.Y1	duran_2017	arabidopsis_thaliana	host_soil	soil	Germany	tub4	duran_2017_001	NS	03_2015
duran_2017_00053	tub4.Soil.N1.ITS2.Y1	duran_2017	neighbor	host_soil	soil	Germany	tub4	duran_2017_001	NS	03_2015
duran_2017_00054	tub4.Soil.N2.ITS2.Y1	duran_2017	neighbor	host_soil	soil	Germany	tub4	duran_2017_001	NS	03_2015
duran_2017_00055	tub4.Soil.N3.ITS2.Y1	duran_2017	neighbor	host_soil	soil	Germany	tub4	duran_2017_001	NS	03_2015
duran_2017_00147	Pulh.RP.1P.ITS2.Y1	duran_2017	arabidopsis_thaliana	Pulh	rhizoplane	Germany	Pulh	duran_2017_002	NS	03_2015
duran_2017_00150	Pulh.RP.4P.ITS2.Y1	duran_2017	arabidopsis_thaliana	Pulh	rhizoplane	Germany	Pulh	duran_2017_002	NS	03_2015
duran_2017_00151	Pulh.RP.N1.ITS2.Y1	duran_2017	neighbor	Pulh	rhizoplane	Germany	Pulh	duran_2017_002	NS	03_2015
duran_2017_00158	Pulh.RS.1P.ITS2.Y1	duran_2017	arabidopsis_thaliana	Pulh	rhizosphere	Germany	Pulh	duran_2017_002	NS	03_2015
duran_2017_00154	Pulh.RS.1S.ITS2.Y1	duran_2017	arabidopsis_thaliana	Pulh	rhizosphere	Germany	Pulh	duran_2017_002	NS	03_2015
duran_2017_00159	Pulh.RS.2P.ITS2.Y1	duran_2017	arabidopsis_thaliana	Pulh	rhizosphere	Germany	Pulh	duran_2017_002	NS	03_2015
duran_2017_00155	Pulh.RS.2S.ITS2.Y1	duran_2017	arabidopsis_thaliana	Pulh	rhizosphere	Germany	Pulh	duran_2017_002	NS	03_2015
duran_2017_00160	Pulh.RS.3P.ITS2.Y1	duran_2017	arabidopsis_thaliana	Pulh	rhizosphere	Germany	Pulh	duran_2017_002	NS	03_2015
duran_2017_00161	Pulh.RS.4P.ITS2.Y1	duran_2017	arabidopsis_thaliana	Pulh	rhizosphere	Germany	Pulh	duran_2017_002	NS	03_2015
duran_2017_00157	Pulh.RS.4S.ITS2.Y1	duran_2017	arabidopsis_thaliana	Pulh	rhizosphere	Germany	Pulh	duran_2017_002	NS	03_2015
duran_2017_00162	Pulh.RS.N1.ITS2.Y1	duran_2017	neighbor	Pulh	rhizosphere	Germany	Pulh	duran_2017_002	NS	03_2015
duran_2017_00163	Pulh.RS.N2.ITS2.Y1	duran_2017	neighbor	Pulh	rhizosphere	Germany	Pulh	duran_2017_002	NS	03_2015
duran_2017_00164	Pulh.RS.N3.ITS2.Y1	duran_2017	neighbor	Pulh	rhizosphere	Germany	Pulh	duran_2017_002	NS	03_2015
duran_2017_00172	Pulh.Root.4P.ITS2.Y1	duran_2017	arabidopsis_thaliana	Pulh	root	Germany	Pulh	duran_2017_002	NS	03_2015
duran_2017_00136	Pulh.Soil.1P.ITS2.Y1	duran_2017	arabidopsis_thaliana	host_soil	soil	Germany	Pulh	duran_2017_002	NS	03_2015
duran_2017_00137	Pulh.Soil.2P.ITS2.Y1	duran_2017	arabidopsis_thaliana	host_soil	soil	Germany	Pulh	duran_2017_002	NS	03_2015
duran_2017_00133	Pulh.Soil.2S.ITS2.Y1	duran_2017	arabidopsis_thaliana	host_soil	soil	Germany	Pulh	duran_2017_002	NS	03_2015
duran_2017_00138	Pulh.Soil.3P.ITS2.Y1	duran_2017	arabidopsis_thaliana	host_soil	soil	Germany	Pulh	duran_2017_002	NS	03_2015
duran_2017_00134	Pulh.Soil.3S.ITS2.Y1	duran_2017	arabidopsis_thaliana	host_soil	soil	Germany	Pulh	duran_2017_002	NS	03_2015
duran_2017_00139	Pulh.Soil.4P.ITS2.Y1	duran_2017	arabidopsis_thaliana	host_soil	soil	Germany	Pulh	duran_2017_002	NS	03_2015
duran_2017_00135	Pulh.Soil.4S.ITS2.Y1	duran_2017	arabidopsis_thaliana	host_soil	soil	Germany	Pulh	duran_2017_002	NS	03_2015
duran_2017_00140	Pulh.Soil.N1.ITS2.Y1	duran_2017	neighbor	host_soil	soil	Germany	Pulh	duran_2017_002	NS	03_2015
duran_2017_00141	Pulh.Soil.N2.ITS2.Y1	duran_2017	neighbor	host_soil	soil	Germany	Pulh	duran_2017_002	NS	03_2015
duran_2017_00142	Pulh.Soil.N3.ITS2.Y1	duran_2017	neighbor	host_soil	soil	Germany	Pulh	duran_2017_002	NS	03_2015
duran_2017_00109	SD.RP.N2.ITS2.Y1	duran_2017	neighbor	SD	rhizoplane	France	SD	duran_2017_002	NS	04_2015
duran_2017_00115	SD.RS.1P.ITS2.Y1	duran_2017	arabidopsis_thaliana	SD	rhizosphere	France	SD	duran_2017_002	NS	04_2015
duran_2017_00111	SD.RS.1S.ITS2.Y1	duran_2017	arabidopsis_thaliana	SD	rhizosphere	France	SD	duran_2017_002	NS	04_2015
duran_2017_00116	SD.RS.2P.ITS2.Y1	duran_2017	arabidopsis_thaliana	SD	rhizosphere	France	SD	duran_2017_002	NS	04_2015
duran_2017_00112	SD.RS.2S.ITS2.Y1	duran_2017	arabidopsis_thaliana	SD	rhizosphere	France	SD	duran_2017_002	NS	04_2015
duran_2017_00117	SD.RS.3P.ITS2.Y1	duran_2017	arabidopsis_thaliana	SD	rhizosphere	France	SD	duran_2017_002	NS	04_2015
duran_2017_00113	SD.RS.3S.ITS2.Y1	duran_2017	arabidopsis_thaliana	SD	rhizosphere	France	SD	duran_2017_002	NS	04_2015
duran_2017_00118	SD.RS.4P.ITS2.Y1	duran_2017	arabidopsis_thaliana	SD	rhizosphere	France	SD	duran_2017_002	NS	04_2015
duran_2017_00114	SD.RS.4S.ITS2.Y1	duran_2017	arabidopsis_thaliana	SD	rhizosphere	France	SD	duran_2017_002	NS	04_2015
duran_2017_00119	SD.RS.N1.ITS2.Y1	duran_2017	neighbor	SD	rhizosphere	France	SD	duran_2017_002	NS	04_2015
duran_2017_00120	SD.RS.N2.ITS2.Y1	duran_2017	neighbor	SD	rhizosphere	France	SD	duran_2017_002	NS	04_2015
duran_2017_00124	SD.Root.4S.ITS2.Y1	duran_2017	arabidopsis_thaliana	SD	root	France	SD	duran_2017_002	NS	04_2015
duran_2017_00093	SD.Soil.1P.ITS2.Y1	duran_2017	arabidopsis_thaliana	host_soil	soil	France	SD	duran_2017_002	NS	04_2015
duran_2017_00089	SD.Soil.1S.ITS2.Y1	duran_2017	arabidopsis_thaliana	host_soil	soil	France	SD	duran_2017_002	NS	04_2015
