id	Degree	Closeness	Betweenness	Kingdom	Phylum	Class	Order	Family	Genus	RA	Occupancy	ID	Exemplar	Cluster	Cluster_size
ASV_2155	133	0.00101522842639594	31.8480690200804	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	0.000682899519636564	0.162790697674419	ASV_2155	ASV_111	Cluster_25	53
ASV_216	303	0.00122699386503067	246.033424647183	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA	0.0109747069977086	0.790697674418605	ASV_216	ASV_537	Cluster_56	49
ASV_2171	175	0.00106044538706257	48.0166419025706	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methyloligellaceae	NA	0.000800366239934893	0.174418604651163	ASV_2171	ASV_191	Cluster_30	34
ASV_2174	146	0.00102880658436214	28.444730181696	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Paenisporosarcina	0.000855110292022186	0.22093023255814	ASV_2174	ASV_191	Cluster_30	34
ASV_2184	133	0.00101522842639594	34.4284563060035	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA	0.000183917342838331	0.0697674418604651	ASV_2184	ASV_3117	Cluster_121	25
ASV_2187	185	0.00107181136120043	61.5785483284388	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	AKYH767	NA	0.000460168640183601	0.174418604651163	ASV_2187	ASV_537	Cluster_56	49
ASV_2200	110	0.000992063492063492	20.2860752065281	Bacteria	Chloroflexi	TK10	NA	NA	NA	0.000115782842716955	0.0465116279069767	ASV_2200	ASV_1028	Cluster_73	25
ASV_221	105	0.000987166831194472	23.7552924087963	Bacteria	Myxococcota	Polyangia	Polyangiales	BIrii41	NA	0.000233403897813366	0.0930232558139535	ASV_221	ASV_221	Cluster_35	22
ASV_2213	122	0.00100401606425703	20.5718199386125	Bacteria	Myxococcota	bacteriap25	NA	NA	NA	0.000938323229510105	0.232558139534884	ASV_2213	ASV_191	Cluster_30	34
ASV_222	201	0.00109051254089422	85.9376929385278	Bacteria	Actinobacteriota	MB-A2-108	NA	NA	NA	0.00809898002581276	0.616279069767442	ASV_222	ASV_222	Cluster_36	28
ASV_2225	136	0.0010183299389002	18.9610737507413	Bacteria	Entotheonellaeota	Entotheonellia	Entotheonellales	Entotheonellaceae	NA	0.000499431162293703	0.186046511627907	ASV_2225	ASV_537	Cluster_56	49
ASV_2233	126	0.00100806451612903	15.984990720794	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	TRA3-20	NA	0.000691155529447018	0.22093023255814	ASV_2233	ASV_222	Cluster_36	28
ASV_224	177	0.00106269925611052	44.5768615373827	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Steroidobacter	0.000951470029721271	0.232558139534884	ASV_224	ASV_856	Cluster_67	35
ASV_2260	136	0.0010183299389002	29.1570966282619	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	NA	0.000431983147003598	0.116279069767442	ASV_2260	ASV_191	Cluster_30	34
ASV_2262	92	0.000974658869395712	13.3969869165909	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA	0.000339165404464406	0.116279069767442	ASV_2262	ASV_107	Cluster_24	35
ASV_2263	116	0.000998003992015968	27.2339884048119	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter	0.000396575163822158	0.104651162790698	ASV_2263	ASV_744	Cluster_61	25
ASV_2267	182	0.00106837606837607	51.1637809788866	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	0.00102317221618808	0.244186046511628	ASV_2267	ASV_191	Cluster_30	34
ASV_228	287	0.00120336943441637	194.586128351604	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0.00739985207704551	0.709302325581395	ASV_228	ASV_107	Cluster_24	35
ASV_2283	559	0.00178890876565295	1878.62420438324	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	0	0	ASV_2283	ASV_221	Cluster_35	22
ASV_229	105	0.000987166831194472	23.5283632969424	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	2.21062870280308e-05	0.0116279069767442	ASV_229	ASV_2072	Cluster_101	52
ASV_2291	559	0.00178890876565295	1878.62420438324	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys	0	0	ASV_2291	ASV_3117	Cluster_121	25
ASV_230	94	0.0009765625	13.0670444575331	Bacteria	Chloroflexi	Ktedonobacteria	C0119	NA	NA	0.000123050644198801	0.0348837209302326	ASV_230	ASV_1028	Cluster_73	25
ASV_2306	62	0.000946969696969697	2.27968503185979	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	0.000511084557838016	0.116279069767442	ASV_2306	ASV_111	Cluster_25	53
ASV_2337	161	0.00104493207941484	40.1423766681972	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	NA	0.000246584104565411	0.0697674418604651	ASV_2337	ASV_1447	Cluster_85	33
ASV_234	81	0.000964320154291225	8.02960338921319	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA	0.000186767406090196	0.0697674418604651	ASV_234	ASV_744	Cluster_61	25
ASV_2340	135	0.00101729399796541	31.4529042847093	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Paenisporosarcina	0.00029682887786575	0.104651162790698	ASV_2340	ASV_111	Cluster_25	53
ASV_2341	93	0.000975609756097561	12.0873811322334	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter	0.000485062062301247	0.174418604651163	ASV_2341	ASV_135	Cluster_26	46
ASV_2353	187	0.00107411385606874	61.5241323638872	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	MND1	0.000370573578250691	0.0930232558139535	ASV_2353	ASV_3117	Cluster_121	25
ASV_2362	141	0.00102354145342886	27.2569746361501	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella	0.000285756740633673	0.0465116279069767	ASV_2362	ASV_856	Cluster_67	35
ASV_2364	159	0.00104275286757039	46.2100082599997	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter	0.000460572929798214	0.127906976744186	ASV_2364	ASV_3117	Cluster_121	25
ASV_2372	125	0.00100704934541793	24.1062900386605	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Ellin516	0.000189594138057983	0.0697674418604651	ASV_2372	ASV_1447	Cluster_85	33
ASV_2376	559	0.00178890876565295	1878.62420438324	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0	0	ASV_2376	ASV_221	Cluster_35	22
ASV_2384	161	0.00104493207941484	39.7842121093526	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0.000414011699043705	0.116279069767442	ASV_2384	ASV_107	Cluster_24	35
ASV_2415	189	0.00107642626480086	54.4041781867443	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	0.000376532679124656	0.116279069767442	ASV_2415	ASV_856	Cluster_67	35
ASV_2422	144	0.00102669404517454	38.1949104218078	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Ellin6067	0.00050269238321733	0.116279069767442	ASV_2422	ASV_1447	Cluster_85	33
ASV_2427	559	0.00178890876565295	1878.62420438324	Bacteria	Chloroflexi	TK10	NA	NA	NA	0	0	ASV_2427	ASV_1028	Cluster_73	25
ASV_243	112	0.00099403578528827	19.9421321127568	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	NA	NA	0.000648602940003759	0.162790697674419	ASV_243	ASV_1447	Cluster_85	33
ASV_244	262	0.00116822429906542	143.224342153645	Bacteria	Chloroflexi	TK10	NA	NA	NA	0.00836166782176278	0.5	ASV_244	ASV_80	Cluster_19	16
ASV_245	77	0.000960614793467819	8.49611245227434	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	5.09772578331178e-05	0.0232558139534884	ASV_245	ASV_221	Cluster_35	22
ASV_247	291	0.00120918984280532	187.987339681622	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter	0.00907512299642833	0.36046511627907	ASV_247	ASV_856	Cluster_67	35
ASV_248	112	0.00099403578528827	20.7316559532301	Bacteria	Chloroflexi	TK10	NA	NA	NA	0.000820832565884993	0.244186046511628	ASV_248	ASV_3117	Cluster_121	25
ASV_2497	559	0.00178890876565295	1878.62420438324	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	alphaI_cluster	0	0	ASV_2497	ASV_3117	Cluster_121	25
ASV_2499	65	0.000949667616334283	3.36531340940502	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Piscinibacter	0.000146740376351396	0.0465116279069767	ASV_2499	ASV_744	Cluster_61	25
ASV_2508	68	0.000952380952380952	4.73997863572425	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	NA	2.79516994633274e-05	0.0116279069767442	ASV_2508	ASV_221	Cluster_35	22
ASV_251	81	0.000964320154291225	7.47828418987662	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	0.000559417023523217	0.13953488372093	ASV_251	ASV_856	Cluster_67	35
ASV_2518	133	0.00101522842639594	37.2223681598807	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Ellin517	0.000347063147471158	0.104651162790698	ASV_2518	ASV_1028	Cluster_73	25
ASV_2521	196	0.00108459869848156	77.3894064416118	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0.000819661610110645	0.186046511627907	ASV_2521	ASV_107	Cluster_24	35
ASV_2528	77	0.000960614793467819	4.22789210455943	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	0.000168276134475669	0.0581395348837209	ASV_2528	ASV_191	Cluster_30	34
ASV_2538	58	0.000943396226415094	1.21894530735121	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA	0.00025275680735652	0.104651162790698	ASV_2538	ASV_222	Cluster_36	28
ASV_254	312	0.00124069478908189	251.741353089531	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	0.00991105144885507	0.63953488372093	ASV_254	ASV_537	Cluster_56	49
ASV_2556	67	0.000951474785918173	2.54796252529945	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	mle1-7	0.000498503922939092	0.162790697674419	ASV_2556	ASV_135	Cluster_26	46
ASV_2569	112	0.00099403578528827	13.2475989089173	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Cellvibrio	0.000154649400876399	0.0348837209302326	ASV_2569	ASV_2072	Cluster_101	52
ASV_258	176	0.00106157112526539	57.2840484874898	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	NA	NA	0.0015696281129334	0.337209302325581	ASV_258	ASV_135	Cluster_26	46
ASV_2584	109	0.000991080277502478	13.8366050776822	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	NA	0.000518174658144487	0.104651162790698	ASV_2584	ASV_111	Cluster_25	53
ASV_2594	64	0.00094876660341556	2.95572099800814	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Rhizobacter	0.000657295129024481	0.22093023255814	ASV_2594	ASV_135	Cluster_26	46
ASV_2597	167	0.0010515247108307	40.5391492841844	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	0.00110121066319249	0.197674418604651	ASV_2597	ASV_111	Cluster_25	53
ASV_2602	163	0.00104712041884817	31.3930909473138	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	NA	0.000505057640794018	0.0697674418604651	ASV_2602	ASV_856	Cluster_67	35
ASV_2603	56	0.000941619585687382	1.14162894622507	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	7.19855007663874e-05	0.0348837209302326	ASV_2603	ASV_744	Cluster_61	25
ASV_2617	559	0.00178890876565295	1878.62420438324	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	0	0	ASV_2617	ASV_1028	Cluster_73	25
ASV_2621	559	0.00178890876565295	1878.62420438324	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	0	0	ASV_2621	ASV_2072	Cluster_101	52
ASV_2622	220	0.00111358574610245	88.1475343665892	Bacteria	Firmicutes	Bacilli	Alicyclobacillales	Alicyclobacillaceae	Tumebacillus	0.000754835756564302	0.162790697674419	ASV_2622	ASV_191	Cluster_30	34
ASV_2626	73	0.000956937799043062	5.92841886932089	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	0.000115801259447545	0.0465116279069767	ASV_2626	ASV_191	Cluster_30	34
ASV_263	559	0.00178890876565295	1878.62420438324	Bacteria	Actinobacteriota	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineosporia	0	0	ASV_263	ASV_2072	Cluster_101	52
ASV_265	124	0.00100603621730382	24.1842492745277	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	0.000677994530948813	0.22093023255814	ASV_265	ASV_3117	Cluster_121	25
ASV_2657	99	0.00098135426889107	16.7164245073451	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	Ohtaekwangia	0.000167058126987652	0.0348837209302326	ASV_2657	ASV_2072	Cluster_101	52
ASV_2669	112	0.00099403578528827	27.5101941897599	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A_clade	NA	NA	3.14267756128221e-05	0.0116279069767442	ASV_2669	ASV_3117	Cluster_121	25
ASV_267	329	0.00126742712294043	275.865444561237	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	0.0132249190570388	0.581395348837209	ASV_267	ASV_537	Cluster_56	49
ASV_2671	56	0.000941619585687382	1.29751942711594	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_10	0.00019768403930483	0.0930232558139535	ASV_2671	ASV_222	Cluster_36	28
ASV_2702	93	0.000975609756097561	14.3048783953922	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	mle1-7	0.000493322345814675	0.174418604651163	ASV_2702	ASV_135	Cluster_26	46
ASV_271	559	0.00178890876565295	1878.62420438324	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	NA	0	0	ASV_271	ASV_2072	Cluster_101	52
ASV_2721	88	0.000970873786407767	13.4025680934523	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	0.000106414958404789	0.0581395348837209	ASV_2721	ASV_1447	Cluster_85	33
ASV_2734	60	0.000945179584120983	1.59520888311156	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	env.OPS_17	NA	3.75124976165508e-05	0.0232558139534884	ASV_2734	ASV_2072	Cluster_101	52
ASV_274	216	0.00110864745011086	90.8470421345102	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methyloligellaceae	NA	0.00287785594234477	0.558139534883721	ASV_274	ASV_111	Cluster_25	53
ASV_276	169	0.00105374077976818	44.9559132798133	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Microlunatus	0.0030679854073219	0.593023255813954	ASV_276	ASV_191	Cluster_30	34
ASV_2769	82	0.000965250965250965	10.3361261698912	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	0.000558724830057351	0.174418604651163	ASV_2769	ASV_80	Cluster_19	16
ASV_2782	188	0.0010752688172043	50.1603725438111	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	0.000724942131656264	0.13953488372093	ASV_2782	ASV_191	Cluster_30	34
ASV_280	559	0.00178890876565295	1878.62420438324	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Leptothrix	0	0	ASV_280	ASV_2072	Cluster_101	52
ASV_2805	113	0.000995024875621891	22.5027811973276	Bacteria	Desulfobacterota	Desulfuromonadia	Geobacterales	Geobacteraceae	NA	0.000379904861720592	0.127906976744186	ASV_2805	ASV_3117	Cluster_121	25
ASV_282	122	0.00100401606425703	31.5505204768881	Bacteria	Actinobacteriota	NA	NA	NA	NA	0.00230761592831523	0.523255813953488	ASV_282	ASV_222	Cluster_36	28
ASV_2865	142	0.00102459016393443	35.5775309728191	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Ellin6067	0.000180939990987536	0.0465116279069767	ASV_2865	ASV_1447	Cluster_85	33
ASV_290	559	0.00178890876565295	1878.62420438324	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	0	0	ASV_290	ASV_2072	Cluster_101	52
ASV_292	196	0.00108459869848156	64.4209821533202	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	0.00236772446695614	0.36046511627907	ASV_292	ASV_111	Cluster_25	53
ASV_2929	559	0.00178890876565295	1878.62420438324	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA	0	0	ASV_2929	ASV_2072	Cluster_101	52
ASV_293	559	0.00178890876565295	1878.62420438324	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	0	0	ASV_293	ASV_2072	Cluster_101	52
ASV_2938	106	0.000988142292490119	15.9904996235209	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Luedemannella	9.27621611285174e-05	0.0232558139534884	ASV_2938	ASV_3117	Cluster_121	25
ASV_2939	559	0.00178890876565295	1878.62420438324	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	NA	NA	0	0	ASV_2939	ASV_744	Cluster_61	25
ASV_294	202	0.00109170305676856	71.0247612185079	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	NA	0.00044859873486235	0.127906976744186	ASV_294	ASV_3117	Cluster_121	25
ASV_296	238	0.00113636363636364	110.46946616862	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Terrabacter	0.00171813642796361	0.313953488372093	ASV_296	ASV_93	Cluster_21	19
ASV_297	156	0.00103950103950104	28.8458058636217	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0.000427912771657939	0.0930232558139535	ASV_297	ASV_191	Cluster_30	34
ASV_298	258	0.00116279069767442	143.232644467155	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA	0.00440405280317549	0.674418604651163	ASV_298	ASV_88	Cluster_20	52
ASV_299	222	0.00111607142857143	86.8747531019449	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	0.00251735658606638	0.523255813953488	ASV_299	ASV_111	Cluster_25	53
ASV_300	192	0.00107991360691145	77.3587995729699	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter	0.00245411626059317	0.395348837209302	ASV_300	ASV_107	Cluster_24	35
ASV_3000	559	0.00178890876565295	1878.62420438324	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter	0	0	ASV_3000	ASV_1028	Cluster_73	25
ASV_303	298	0.00121951219512195	201.864263814042	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	NA	NA	0.010698860754412	0.604651162790698	ASV_303	ASV_537	Cluster_56	49
ASV_3032	70	0.000954198473282443	4.94765447335839	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter	6.35141465273557e-05	0.0348837209302326	ASV_3032	ASV_1819	Cluster_95	11
ASV_306	117	0.000999000999000999	26.9945373838931	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA	0.00230966036751867	0.406976744186047	ASV_306	ASV_107	Cluster_24	35
ASV_31	97	0.000979431929480901	14.3107383522314	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Leptothrix	0.000105156692513693	0.0232558139534884	ASV_31	ASV_2072	Cluster_101	52
ASV_3117	223	0.00111731843575419	108.755058196189	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	NA	0.000301657081746395	0.0930232558139535	ASV_3117	ASV_3117	Cluster_121	25
ASV_313	164	0.0010482180293501	62.3950640507659	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Luteimonas	0.00194139263734169	0.325581395348837	ASV_313	ASV_107	Cluster_24	35
ASV_314	231	0.00112739571589628	137.859255148098	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA	0.0042352302887676	0.476744186046512	ASV_314	ASV_80	Cluster_19	16
ASV_3146	147	0.00102986611740474	33.4751439976699	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	NA	NA	0.000656496965406769	0.0465116279069767	ASV_3146	ASV_856	Cluster_67	35
ASV_3150	72	0.000956022944550669	5.64871414186831	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	0.000416862806198317	0.151162790697674	ASV_3150	ASV_88	Cluster_20	52
ASV_3151	55	0.000940733772342427	1.18256397511772	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	2.70416441319632e-05	0.0116279069767442	ASV_3151	ASV_744	Cluster_61	25
ASV_3157	244	0.0011441647597254	113.501332506945	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter	0.00087189419135505	0.151162790697674	ASV_3157	ASV_856	Cluster_67	35
ASV_3185	559	0.00178890876565295	1878.62420438324	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Ellin517	0	0	ASV_3185	ASV_1028	Cluster_73	25
ASV_3203	105	0.000987166831194472	14.4248564785074	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	0.000122254864015247	0.0465116279069767	ASV_3203	ASV_3117	Cluster_121	25
ASV_323	85	0.000968054211035818	9.44818674008087	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	0.00155867016901966	0.488372093023256	ASV_323	ASV_135	Cluster_26	46
ASV_325	243	0.00114285714285714	103.916587224751	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	NA	0.000948223951116877	0.244186046511628	ASV_325	ASV_107	Cluster_24	35
ASV_3252	84	0.000967117988394584	10.2317021228959	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Pseudarthrobacter	6.27064842957466e-05	0.0348837209302326	ASV_3252	ASV_1028	Cluster_73	25
ASV_327	153	0.00103626943005181	41.083485941062	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	0.00274337606996342	0.604651162790698	ASV_327	ASV_111	Cluster_25	53
ASV_3282	74	0.000957854406130268	5.15244162763729	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	NA	5.15863231542151e-05	0.0232558139534884	ASV_3282	ASV_1028	Cluster_73	25
ASV_336	316	0.00124688279301746	259.613373283492	Bacteria	RCP2-54	NA	NA	NA	NA	0.00825170229692758	0.581395348837209	ASV_336	ASV_537	Cluster_56	49
ASV_338	135	0.00101729399796541	27.993324656684	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA	0.00336765243494785	0.662790697674419	ASV_338	ASV_88	Cluster_20	52
ASV_340	220	0.00111358574610245	117.050997960502	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Duganella	0.0059535414523126	0.465116279069767	ASV_340	ASV_107	Cluster_24	35
ASV_342	317	0.00124843945068664	252.12697966532	Bacteria	RCP2-54	NA	NA	NA	NA	0.0086100603268791	0.627906976744186	ASV_342	ASV_537	Cluster_56	49
ASV_3421	142	0.00102459016393443	33.3782805004705	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	0.000543904607571802	0.13953488372093	ASV_3421	ASV_111	Cluster_25	53
ASV_343	71	0.000955109837631328	5.455441088861	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Tardiphaga	8.03400853337193e-05	0.0348837209302326	ASV_343	ASV_2072	Cluster_101	52
ASV_346	175	0.00106044538706257	63.4216123830914	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	0.00414835354966332	0.662790697674419	ASV_346	ASV_222	Cluster_36	28
ASV_3461	559	0.00178890876565295	1878.62420438324	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Cellvibrio	0	0	ASV_3461	ASV_2072	Cluster_101	52
ASV_348	104	0.000986193293885602	24.2858820942585	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Noviherbaspirillum	0.0002372432280172	0.0813953488372093	ASV_348	ASV_93	Cluster_21	19
ASV_3483	183	0.00106951871657754	54.0258133533958	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Sporosarcina	0.000373409895955298	0.104651162790698	ASV_3483	ASV_111	Cluster_25	53
ASV_349	313	0.00124223602484472	230.489079673205	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA	0.00806120445428309	0.709302325581395	ASV_349	ASV_88	Cluster_20	52
ASV_3492	164	0.0010482180293501	44.5851529069148	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	NA	0.000186997885863575	0.0465116279069767	ASV_3492	ASV_1447	Cluster_85	33
ASV_3494	559	0.00178890876565295	1878.62420438324	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	0	0	ASV_3494	ASV_2072	Cluster_101	52
ASV_350	195	0.00108342361863489	79.0704373245419	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0.00255073165407442	0.453488372093023	ASV_350	ASV_107	Cluster_24	35
ASV_353	68	0.000952380952380952	2.68484449260774	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	0.000153192013456033	0.0348837209302326	ASV_353	ASV_221	Cluster_35	22
ASV_355	149	0.00103199174406605	38.6416712833782	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0.000806196766278351	0.197674418604651	ASV_355	ASV_107	Cluster_24	35
