id	Degree	Closeness	Betweenness	Kingdom	Phylum	Class	Order	Family	Genus	RA	Occupancy	ID	Exemplar	Cluster	Cluster_size
ASV_2263	559	0.00178890876565295	145.887998663714	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter	0	0	ASV_2263	ASV_744	Cluster_61	25
ASV_2267	276	0.00118764845605701	0.149439845491604	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	0.000201126307320998	0.00884955752212389	ASV_2267	ASV_191	Cluster_30	34
ASV_228	302	0.00122549019607843	2.05384228888337	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0.00219333424978951	0.079646017699115	ASV_228	ASV_107	Cluster_24	35
ASV_2283	296	0.00121654501216545	1.12970287326214	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	0.000660982531169647	0.0442477876106195	ASV_2283	ASV_221	Cluster_35	22
ASV_229	309	0.00123609394313968	2.18598265186805	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0.0019639778182902	0.106194690265487	ASV_229	ASV_2072	Cluster_101	52
ASV_2291	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys	0	0	ASV_2291	ASV_3117	Cluster_121	25
ASV_230	559	0.00178890876565295	145.887998663714	Bacteria	Chloroflexi	Ktedonobacteria	C0119	NA	NA	0	0	ASV_230	ASV_1028	Cluster_73	25
ASV_2306	289	0.00120627261761158	0.519234208776085	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	0.0001669727834363	0.00884955752212389	ASV_2306	ASV_111	Cluster_25	53
ASV_2337	559	0.00178890876565295	145.887998663714	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	NA	0	0	ASV_2337	ASV_1447	Cluster_85	33
ASV_234	273	0.00118343195266272	0.0706998865357667	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA	0.000384763370527126	0.00884955752212389	ASV_234	ASV_744	Cluster_61	25
ASV_2340	559	0.00178890876565295	145.887998663714	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Paenisporosarcina	0	0	ASV_2340	ASV_111	Cluster_25	53
ASV_2341	559	0.00178890876565295	145.887998663714	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter	0	0	ASV_2341	ASV_135	Cluster_26	46
ASV_2353	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	MND1	0	0	ASV_2353	ASV_3117	Cluster_121	25
ASV_2362	559	0.00178890876565295	145.887998663714	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella	0	0	ASV_2362	ASV_856	Cluster_67	35
ASV_2364	559	0.00178890876565295	145.887998663714	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter	0	0	ASV_2364	ASV_3117	Cluster_121	25
ASV_2372	559	0.00178890876565295	145.887998663714	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Ellin516	0	0	ASV_2372	ASV_1447	Cluster_85	33
ASV_2376	294	0.00121359223300971	0.563384529928068	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	5.08595259892178e-05	0.00884955752212389	ASV_2376	ASV_221	Cluster_35	22
ASV_2384	290	0.00120772946859903	0.348617699059048	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	9.03016073686112e-05	0.00884955752212389	ASV_2384	ASV_107	Cluster_24	35
ASV_2415	559	0.00178890876565295	145.887998663714	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	0	0	ASV_2415	ASV_856	Cluster_67	35
ASV_2422	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Ellin6067	0	0	ASV_2422	ASV_1447	Cluster_85	33
ASV_2427	559	0.00178890876565295	145.887998663714	Bacteria	Chloroflexi	TK10	NA	NA	NA	0	0	ASV_2427	ASV_1028	Cluster_73	25
ASV_243	280	0.00119331742243437	0.345790670886372	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	NA	NA	0.0085640430931368	0.115044247787611	ASV_243	ASV_1447	Cluster_85	33
ASV_244	282	0.00119617224880383	0.32603927373644	Bacteria	Chloroflexi	TK10	NA	NA	NA	0.00182553610032974	0.0353982300884956	ASV_244	ASV_80	Cluster_19	16
ASV_245	365	0.00132802124833997	9.72061187176006	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	0.0040791379317022	0.168141592920354	ASV_245	ASV_221	Cluster_35	22
ASV_247	286	0.00120192307692308	0.608778723575487	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter	0.00201724732484082	0.0442477876106195	ASV_247	ASV_856	Cluster_67	35
ASV_248	559	0.00178890876565295	145.887998663714	Bacteria	Chloroflexi	TK10	NA	NA	NA	0	0	ASV_248	ASV_3117	Cluster_121	25
ASV_2497	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	alphaI_cluster	0	0	ASV_2497	ASV_3117	Cluster_121	25
ASV_2499	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Piscinibacter	0	0	ASV_2499	ASV_744	Cluster_61	25
ASV_2508	309	0.00123609394313968	1.41222439548109	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	NA	9.89549473051085e-05	0.0176991150442478	ASV_2508	ASV_221	Cluster_35	22
ASV_251	282	0.00119617224880383	0.450524752625329	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	0.00300153189858204	0.079646017699115	ASV_251	ASV_856	Cluster_67	35
ASV_2518	559	0.00178890876565295	145.887998663714	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Ellin517	0	0	ASV_2518	ASV_1028	Cluster_73	25
ASV_2521	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0	0	ASV_2521	ASV_107	Cluster_24	35
ASV_2528	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	0	0	ASV_2528	ASV_191	Cluster_30	34
ASV_2538	559	0.00178890876565295	145.887998663714	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA	0	0	ASV_2538	ASV_222	Cluster_36	28
ASV_254	559	0.00178890876565295	145.887998663714	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	0	0	ASV_254	ASV_537	Cluster_56	49
ASV_2556	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	mle1-7	0	0	ASV_2556	ASV_135	Cluster_26	46
ASV_2569	304	0.00122850122850123	1.65335386661776	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Cellvibrio	0.00369649934944237	0.106194690265487	ASV_2569	ASV_2072	Cluster_101	52
ASV_258	559	0.00178890876565295	145.887998663714	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	NA	NA	0	0	ASV_258	ASV_135	Cluster_26	46
ASV_2584	559	0.00178890876565295	145.887998663714	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	NA	0	0	ASV_2584	ASV_111	Cluster_25	53
ASV_2594	285	0.00120048019207683	0.40543509306491	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Rhizobacter	0.000142734798743934	0.00884955752212389	ASV_2594	ASV_135	Cluster_26	46
ASV_2597	559	0.00178890876565295	145.887998663714	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	0	0	ASV_2597	ASV_111	Cluster_25	53
ASV_2602	283	0.00119760479041916	0.371444738798721	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	NA	0.000784338040262652	0.0353982300884956	ASV_2602	ASV_856	Cluster_67	35
ASV_2603	280	0.00119331742243437	0.325918529409089	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	0.000584574429815095	0.0176991150442478	ASV_2603	ASV_744	Cluster_61	25
ASV_2617	294	0.00121359223300971	0.632977544384234	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	3.3648507688684e-05	0.00884955752212389	ASV_2617	ASV_1028	Cluster_73	25
ASV_2621	295	0.00121506682867558	0.756050509787296	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	0.000414255974586822	0.0176991150442478	ASV_2621	ASV_2072	Cluster_101	52
ASV_2622	559	0.00178890876565295	145.887998663714	Bacteria	Firmicutes	Bacilli	Alicyclobacillales	Alicyclobacillaceae	Tumebacillus	0	0	ASV_2622	ASV_191	Cluster_30	34
ASV_2626	559	0.00178890876565295	145.887998663714	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	0	0	ASV_2626	ASV_191	Cluster_30	34
ASV_263	347	0.0012970168612192	5.28909891393287	Bacteria	Actinobacteriota	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineosporia	0.00448826013033917	0.20353982300885	ASV_263	ASV_2072	Cluster_101	52
ASV_265	276	0.00118764845605701	0.149439845491604	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	0.000201126307320998	0.00884955752212389	ASV_265	ASV_3117	Cluster_121	25
ASV_2657	337	0.00128040973111396	4.24776456924246	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	Ohtaekwangia	0.000895133364475185	0.0884955752212389	ASV_2657	ASV_2072	Cluster_101	52
ASV_2669	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A_clade	NA	NA	0	0	ASV_2669	ASV_3117	Cluster_121	25
ASV_267	280	0.00119331742243437	0.330358881298018	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	0.00121808051011591	0.0265486725663717	ASV_267	ASV_537	Cluster_56	49
ASV_2671	280	0.00119331742243437	0.342652002618723	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_10	0.00111401526375455	0.0265486725663717	ASV_2671	ASV_222	Cluster_36	28
ASV_2702	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	mle1-7	0	0	ASV_2702	ASV_135	Cluster_26	46
ASV_271	313	0.00124223602484472	1.28076833092734	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	NA	0.000155435683399702	0.0265486725663717	ASV_271	ASV_2072	Cluster_101	52
ASV_2721	559	0.00178890876565295	145.887998663714	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	0	0	ASV_2721	ASV_1447	Cluster_85	33
ASV_2734	308	0.00123456790123457	0.908203539436245	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	env.OPS_17	NA	0.000654958832345347	0.0442477876106195	ASV_2734	ASV_2072	Cluster_101	52
ASV_274	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methyloligellaceae	NA	0	0	ASV_274	ASV_111	Cluster_25	53
ASV_276	559	0.00178890876565295	145.887998663714	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Microlunatus	0	0	ASV_276	ASV_191	Cluster_30	34
ASV_2769	559	0.00178890876565295	145.887998663714	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	0	0	ASV_2769	ASV_80	Cluster_19	16
ASV_2782	559	0.00178890876565295	145.887998663714	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	0	0	ASV_2782	ASV_191	Cluster_30	34
ASV_280	338	0.00128205128205128	4.63003982712858	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Leptothrix	0.00307162361195619	0.176991150442478	ASV_280	ASV_2072	Cluster_101	52
ASV_2805	559	0.00178890876565295	145.887998663714	Bacteria	Desulfobacterota	Desulfuromonadia	Geobacterales	Geobacteraceae	NA	0	0	ASV_2805	ASV_3117	Cluster_121	25
ASV_282	559	0.00178890876565295	145.887998663714	Bacteria	Actinobacteriota	NA	NA	NA	NA	0	0	ASV_282	ASV_222	Cluster_36	28
ASV_2865	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Ellin6067	0	0	ASV_2865	ASV_1447	Cluster_85	33
ASV_290	306	0.00123152709359606	1.05252448463449	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	0.00819689613921521	0.15929203539823	ASV_290	ASV_2072	Cluster_101	52
ASV_292	277	0.00118906064209275	0.225977740821331	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	0.00056890012642225	0.0265486725663717	ASV_292	ASV_111	Cluster_25	53
ASV_2929	307	0.00123304562268804	1.18951261653011	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA	8.14899780031507e-05	0.0176991150442478	ASV_2929	ASV_2072	Cluster_101	52
ASV_293	320	0.0012531328320802	2.89931873252141	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	0.000461391796628504	0.0619469026548673	ASV_293	ASV_2072	Cluster_101	52
ASV_2938	559	0.00178890876565295	145.887998663714	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Luedemannella	0	0	ASV_2938	ASV_3117	Cluster_121	25
ASV_2939	559	0.00178890876565295	145.887998663714	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	NA	NA	0	0	ASV_2939	ASV_744	Cluster_61	25
ASV_294	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	NA	0	0	ASV_294	ASV_3117	Cluster_121	25
ASV_296	559	0.00178890876565295	145.887998663714	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Terrabacter	0	0	ASV_296	ASV_93	Cluster_21	19
ASV_297	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0	0	ASV_297	ASV_191	Cluster_30	34
ASV_298	288	0.00120481927710843	0.583547887401452	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA	0.000464825243586306	0.0176991150442478	ASV_298	ASV_88	Cluster_20	52
ASV_299	559	0.00178890876565295	145.887998663714	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	0	0	ASV_299	ASV_111	Cluster_25	53
ASV_300	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter	0	0	ASV_300	ASV_107	Cluster_24	35
ASV_3000	298	0.00121951219512195	0.74937786991471	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter	3.45685840707965e-05	0.00884955752212389	ASV_3000	ASV_1028	Cluster_73	25
ASV_303	284	0.00119904076738609	0.487805327647345	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	NA	NA	0.00171014025405025	0.0530973451327434	ASV_303	ASV_537	Cluster_56	49
ASV_3032	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter	0	0	ASV_3032	ASV_1819	Cluster_95	11
ASV_306	340	0.0012853470437018	4.3719843886082	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA	0.000379679512887135	0.0707964601769911	ASV_306	ASV_107	Cluster_24	35
ASV_31	333	0.00127388535031847	3.04443409048532	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Leptothrix	0.0143663891537479	0.292035398230089	ASV_31	ASV_2072	Cluster_101	52
ASV_3117	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	NA	0	0	ASV_3117	ASV_3117	Cluster_121	25
ASV_313	348	0.0012987012987013	8.47782458946494	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Luteimonas	0.00219382885779451	0.132743362831858	ASV_313	ASV_107	Cluster_24	35
ASV_314	280	0.00119331742243437	0.341069171270918	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA	0.00115404116577485	0.0353982300884956	ASV_314	ASV_80	Cluster_19	16
ASV_3146	559	0.00178890876565295	145.887998663714	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	NA	NA	0	0	ASV_3146	ASV_856	Cluster_67	35
ASV_3150	559	0.00178890876565295	145.887998663714	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	0	0	ASV_3150	ASV_88	Cluster_20	52
ASV_3151	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	0	0	ASV_3151	ASV_744	Cluster_61	25
ASV_3157	285	0.00120048019207683	0.40543509306491	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter	0.000142734798743934	0.00884955752212389	ASV_3157	ASV_856	Cluster_67	35
ASV_3185	559	0.00178890876565295	145.887998663714	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Ellin517	0	0	ASV_3185	ASV_1028	Cluster_73	25
ASV_3203	559	0.00178890876565295	145.887998663714	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	0	0	ASV_3203	ASV_3117	Cluster_121	25
ASV_323	290	0.00120772946859903	0.723617466285215	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	0.00137583390900747	0.0353982300884956	ASV_323	ASV_135	Cluster_26	46
ASV_325	277	0.00118906064209275	0.0961062373287059	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	NA	0.000384763370527126	0.00884955752212389	ASV_325	ASV_107	Cluster_24	35
ASV_3252	559	0.00178890876565295	145.887998663714	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Pseudarthrobacter	0	0	ASV_3252	ASV_1028	Cluster_73	25
ASV_327	313	0.00124223602484472	3.59910262443373	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	0.00820171028945648	0.185840707964602	ASV_327	ASV_111	Cluster_25	53
ASV_3282	278	0.00119047619047619	0.266045991247828	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	NA	0.00113308386868238	0.0442477876106195	ASV_3282	ASV_1028	Cluster_73	25
ASV_336	559	0.00178890876565295	145.887998663714	Bacteria	RCP2-54	NA	NA	NA	NA	0	0	ASV_336	ASV_537	Cluster_56	49
ASV_338	559	0.00178890876565295	145.887998663714	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA	0	0	ASV_338	ASV_88	Cluster_20	52
ASV_340	291	0.00120918984280532	0.936062897786169	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Duganella	0.00244159604837208	0.106194690265487	ASV_340	ASV_107	Cluster_24	35
ASV_342	276	0.00118764845605701	0.164817642256878	Bacteria	RCP2-54	NA	NA	NA	NA	0.000327761389708292	0.00884955752212389	ASV_342	ASV_537	Cluster_56	49
ASV_3421	559	0.00178890876565295	145.887998663714	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	0	0	ASV_3421	ASV_111	Cluster_25	53
ASV_343	287	0.00120336943441637	0.423144766342066	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Tardiphaga	0.0259601152023838	0.530973451327434	ASV_343	ASV_2072	Cluster_101	52
ASV_346	276	0.00118764845605701	0.092467980113232	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	0.000340367597004765	0.00884955752212389	ASV_346	ASV_222	Cluster_36	28
ASV_3461	326	0.00126262626262626	2.67087893131346	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Cellvibrio	0.000588209219568407	0.0530973451327434	ASV_3461	ASV_2072	Cluster_101	52
ASV_348	288	0.00120481927710843	0.66633850922191	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Noviherbaspirillum	0.00123630232308128	0.079646017699115	ASV_348	ASV_93	Cluster_21	19
ASV_3483	559	0.00178890876565295	145.887998663714	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Sporosarcina	0	0	ASV_3483	ASV_111	Cluster_25	53
ASV_349	290	0.00120772946859903	0.68187640967147	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA	0.000494734173144592	0.0176991150442478	ASV_349	ASV_88	Cluster_20	52
ASV_3492	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	NA	0	0	ASV_3492	ASV_1447	Cluster_85	33
ASV_3494	311	0.00123915737298637	0.992211131439663	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	0.00017130200505118	0.0353982300884956	ASV_3494	ASV_2072	Cluster_101	52
ASV_350	274	0.00118483412322275	0.111688563430184	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0.000149992500374981	0.00884955752212389	ASV_350	ASV_107	Cluster_24	35
ASV_353	301	0.00122399020807834	1.71784308299432	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	0.00325080955427855	0.123893805309735	ASV_353	ASV_221	Cluster_35	22
ASV_355	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0	0	ASV_355	ASV_107	Cluster_24	35
ASV_360	280	0.00119331742243437	0.357918969791993	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Neorhizobium	0.0438395188672822	0.654867256637168	ASV_360	ASV_2072	Cluster_101	52
ASV_364	559	0.00178890876565295	145.887998663714	Bacteria	Chloroflexi	TK10	NA	NA	NA	0	0	ASV_364	ASV_744	Cluster_61	25
ASV_365	282	0.00119617224880383	0.395105717382883	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Arthrobacter	0.000400709402955928	0.0265486725663717	ASV_365	ASV_222	Cluster_36	28
ASV_367	287	0.00120336943441637	0.517109986519688	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Piscinibacter	0.0267158235031323	0.495575221238938	ASV_367	ASV_2072	Cluster_101	52
ASV_37	308	0.00123456790123457	1.65031505968679	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	0.0539568891490512	0.805309734513274	ASV_37	ASV_88	Cluster_20	52
ASV_373	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA	0	0	ASV_373	ASV_191	Cluster_30	34
ASV_384	287	0.00120336943441637	0.70009596816302	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA	0.00173560852668202	0.0353982300884956	ASV_384	ASV_537	Cluster_56	49
ASV_386	285	0.00120048019207683	0.421542583298586	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	0.00197796718040463	0.0973451327433628	ASV_386	ASV_221	Cluster_35	22
ASV_39	312	0.00124069478908189	2.75432795285585	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Arthrobacter	0.00157197871987389	0.0707964601769911	ASV_39	ASV_88	Cluster_20	52
ASV_390	274	0.00118483412322275	0.112727538775734	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA	0.000796617923114539	0.0176991150442478	ASV_390	ASV_537	Cluster_56	49
ASV_393	559	0.00178890876565295	145.887998663714	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	0	0	ASV_393	ASV_111	Cluster_25	53
ASV_394	559	0.00178890876565295	145.887998663714	Bacteria	Actinobacteriota	MB-A2-108	NA	NA	NA	0	0	ASV_394	ASV_222	Cluster_36	28
ASV_3987	559	0.00178890876565295	145.887998663714	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter	0	0	ASV_3987	ASV_2072	Cluster_101	52
ASV_406	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	NA	0	0	ASV_406	ASV_856	Cluster_67	35
ASV_407	280	0.00119331742243437	0.297578334436579	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA	0.00142784748355371	0.0353982300884956	ASV_407	ASV_88	Cluster_20	52
ASV_409	559	0.00178890876565295	145.887998663714	Bacteria	Chloroflexi	Dehalococcoidia	S085	NA	NA	0	0	ASV_409	ASV_88	Cluster_20	52
ASV_410	284	0.00119904076738609	0.46036020919763	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	0.000577117363417574	0.0265486725663717	ASV_410	ASV_537	Cluster_56	49
ASV_4110	559	0.00178890876565295	145.887998663714	Bacteria	Acidobacteriota	Holophagae	Subgroup_7	NA	NA	0	0	ASV_4110	ASV_1447	Cluster_85	33
ASV_413	559	0.00178890876565295	145.887998663714	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	0	0	ASV_413	ASV_135	Cluster_26	46
ASV_414	280	0.00119331742243437	0.0971148561614081	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Pseudarthrobacter	0.000176991150442478	0.00884955752212389	ASV_414	ASV_135	Cluster_26	46
ASV_415	291	0.00120918984280532	0.774774517571583	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Phycicoccus	0.000316965283811281	0.0176991150442478	ASV_415	ASV_93	Cluster_21	19
